i,j,delta,beta,priority,integral,max_delta,pi
4,13,540,0.07,0.05,14.297,0.018123,0.98329
4,13,540,0.09,0.05,14.297,0.018123,0.98329
4,13,540,0.11,0.05,14.297,0.018123,0.98329
4,13,540,0.12,0.05,14.297,0.018123,0.98329
4,13,540,0.13,0.05,14.297,0.018123,0.98329
4,13,540,0.14,0.05,14.297,0.018123,0.98329
4,13,540,0.16,0.05,14.297,0.018123,0.98329
4,13,540,0.17,0.05,14.297,0.018123,0.98329
4,13,540,0.19,0.05,14.297,0.018123,0.98329
4,13,540,0.2,0.05,14.297,0.018123,0.98329
4,13,600,0.02,0.05,2289.1,0.97811,0.098046
4,13,600,0.03,0.05,1904.1,0.925,0.14703
4,13,600,0.05,0.05,14.297,0.018123,0.98329
4,13,600,0.06,0.05,14.297,0.018123,0.98329
4,13,600,0.07,0.05,14.297,0.018123,0.98329
4,13,600,0.08,0.05,14.297,0.018123,0.98329
4,13,600,0.09,0.05,14.297,0.018123,0.98329
4,13,600,0.1,0.05,14.297,0.018123,0.98329
4,13,600,0.12,0.05,14.297,0.018123,0.98329
4,13,600,0.13,0.05,14.297,0.018123,0.98329
4,13,600,0.14,0.05,14.297,0.018123,0.98329
4,13,600,0.15,0.05,14.297,0.018123,0.98329
4,13,600,0.17,0.05,14.297,0.018123,0.98329
4,13,600,0.2,0.05,14.297,0.018123,0.98329
4,13,660,0.01,0.05,2627.2,1.0312,0.049054
4,13,660,0.03,0.05,1904.1,0.925,0.14703
4,13,660,0.04,0.05,1308.8,0.87183,0.19605
4,13,660,0.05,0.05,14.297,0.018123,0.98329
4,13,660,0.06,0.05,14.297,0.018123,0.98329
4,13,660,0.07,0.05,14.297,0.018123,0.98329
4,13,660,0.09,0.05,14.297,0.018123,0.98329
4,13,660,0.11,0.05,14.297,0.018123,0.98329
4,13,660,0.12,0.05,14.297,0.018123,0.98329
4,13,660,0.14,0.05,14.297,0.018123,0.98329
4,13,660,0.16,0.05,14.297,0.018123,0.98329
4,13,660,0.17,0.05,14.297,0.018123,0.98329
4,13,660,0.18,0.05,14.297,0.018123,0.98329
4,13,660,0.19,0.05,14.297,0.018123,0.98329
4,13,660,0.2,0.05,14.297,0.018123,0.98329
4,13,720,0.03,0.05,1904.1,0.925,0.14703
4,13,720,0.04,0.05,1308.8,0.87183,0.19605
4,13,720,0.05,0.05,14.297,0.018123,0.98329
4,13,720,0.06,0.05,14.297,0.018123,0.98329
4,13,720,0.07,0.05,14.297,0.018123,0.98329
4,13,720,0.08,0.05,14.297,0.018123,0.98329
4,13,720,0.09,0.05,14.297,0.018123,0.98329
4,13,720,0.11,0.05,14.297,0.018123,0.98329
4,13,720,0.14,0.05,14.297,0.018123,0.98329
4,13,720,0.15,0.05,14.297,0.018123,0.98329
4,13,720,0.16,0.05,14.297,0.018123,0.98329
4,13,720,0.17,0.05,14.297,0.018123,0.98329
4,13,720,0.18,0.05,14.297,0.018123,0.98329
4,13,720,0.19,0.05,14.297,0.018123,0.98329
5,6,60,0.01,0.05,2939.9,1.0844,2.8666e-14
5,6,60,0.03,0.05,2932.6,1.0852,-0.00070864
5,6,60,0.06,0.05,2798.3,1.0201,0.05936
5,6,60,0.07,0.05,2641,0.95563,0.11878
5,6,60,0.08,0.05,2437.2,0.89133,0.17807
5,6,60,0.09,0.05,2198,0.82707,0.23733
5,6,60,0.1,0.05,1726.8,0.54,0.50204
5,6,60,0.11,0.05,1702.7,0.54103,0.5011
5,6,60,0.13,0.05,1668.5,0.54256,0.49969
5,6,60,0.14,0.05,1655.2,0.54303,0.49925
5,6,60,0.16,0.05,1631.8,0.54267,0.49958
5,6,60,0.17,0.05,1621.2,0.54264,0.49961
5,6,60,0.18,0.05,1611.3,0.54268,0.49958
5,6,60,0.19,0.05,1601.8,0.54198,0.50022
5,6,60,0.2,0.05,1592.8,0.54103,0.5011
5,6,120,0.01,0.05,2935.6,1.0846,-0.0001123
5,6,120,0.02,0.05,2927.4,1.0857,-0.0011834
5,6,120,0.03,0.05,2918.9,1.0867,-0.0021261
5,6,120,0.05,0.05,2895.9,1.0844,-2.0476e-16
5,6,120,0.06,0.05,2754.7,1.0201,0.05936
5,6,120,0.07,0.05,2597.8,0.95563,0.11878
5,6,120,0.08,0.05,2398.7,0.89133,0.17807
5,6,120,0.09,0.05,2162.6,0.82707,0.23733
5,6,120,0.1,0.05,1692.7,0.53944,0.50256
5,6,120,0.12,0.05,1629.7,0.54101,0.50112
5,6,120,0.13,0.05,1601.7,0.53854,0.50339
5,6,120,0.14,0.05,1574.7,0.54035,0.50173
5,6,120,0.15,0.05,1557.3,0.53925,0.50273
5,6,120,0.16,0.05,1541.6,0.53786,0.50402
5,6,120,0.19,0.05,1499.7,0.53818,0.50372
5,6,120,0.2,0.05,1486.7,0.54035,0.50173
5,6,180,0.01,0.05,2929.5,1.0858,-0.0012475
5,6,180,0.02,0.05,2914.9,1.0888,-0.0040355
5,6,180,0.04,0.05,2881.9,1.0957,-0.010405
5,6,180,0.06,0.05,2702.9,1.0201,0.05936
5,6,180,0.08,0.05,2329,0.89133,0.17807
5,6,180,0.1,0.05,1608.7,0.53863,0.50331
5,6,180,0.11,0.05,1563.1,0.53616,0.50559
5,6,180,0.12,0.05,1522.3,0.53501,0.50665
5,6,180,0.14,0.05,1453.6,0.535,0.50666
5,6,180,0.15,0.05,1431.7,0.535,0.50666
5,6,180,0.16,0.05,1410.1,0.535,0.50666
5,6,180,0.18,0.05,1366.4,0.536,0.50574
5,6,180,0.19,0.05,1345.1,0.53624,0.50551
5,6,180,0.2,0.05,1324,0.53635,0.50541
5,6,240,0.01,0.05,2919.2,1.0863,-0.0017325
5,6,240,0.02,0.05,2894,1.0895,-0.0046981
5,6,240,0.03,0.05,2867.4,1.0929,-0.0077818
5,6,240,0.04,0.05,2838.6,1.0963,-0.010925
5,6,240,0.05,0.05,2791.5,1.0844,-2.0476e-16
5,6,240,0.06,0.05,2639.7,1.0201,0.05936
5,6,240,0.07,0.05,2476.6,0.95563,0.11878
5,6,240,0.08,0.05,2260,0.89133,0.17807
5,6,240,0.09,0.05,2006.6,0.82707,0.23733
5,6,240,0.1,0.05,1562.4,0.535,0.50666
5,6,240,0.12,0.05,1464.2,0.535,0.50666
5,6,240,0.13,0.05,1420.6,0.535,0.50666
5,6,240,0.14,0.05,1378.9,0.535,0.50666
5,6,240,0.15,0.05,1339.9,0.535,0.50666
5,6,240,0.18,0.05,1232,0.536,0.50574
5,6,240,0.19,0.05,1199.4,0.53624,0.50551
5,6,240,0.2,0.05,1170.2,0.53635,0.50541
5,6,300,0.01,0.05,2909.5,1.0863,-0.001756
5,6,300,0.02,0.05,2873.8,1.0896,-0.0047555
5,6,300,0.03,0.05,2836,1.0929,-0.0078386
5,6,300,0.04,0.05,2794.4,1.0963,-0.010961
5,6,300,0.05,0.05,2744.6,1.0844,-2.0476e-16
5,6,300,0.06,0.05,2612.8,1.0201,0.05936
5,6,300,0.07,0.05,2458.4,0.95563,0.11878
5,6,300,0.08,0.05,2222.7,0.89133,0.17807
5,6,300,0.09,0.05,1959.5,0.82707,0.23733
5,6,300,0.14,0.05,1307.1,0.535,0.50666
5,6,300,0.15,0.05,1265.7,0.535,0.50666
5,6,300,0.16,0.05,1228.9,0.535,0.50666
5,6,300,0.17,0.05,1196.2,0.53542,0.50627
5,6,300,0.18,0.05,1167.4,0.536,0.50574
5,6,300,0.2,0.05,1123.9,0.53635,0.50541
5,6,360,0.01,0.05,2900.9,1.0864,-0.0017784
5,6,360,0.04,0.05,2749.7,1.0963,-0.010965
5,6,360,0.05,0.05,2686.3,1.0844,0
5,6,360,0.07,0.05,2380,0.95563,0.11878
5,6,360,0.08,0.05,2134.1,0.89133,0.17807
5,6,360,0.13,0.05,1316,0.54095,0.50117
5,6,360,0.14,0.05,1277.1,0.5408,0.50131
5,6,360,0.15,0.05,1242,0.53948,0.50252
5,6,360,0.16,0.05,1210.5,0.53841,0.50352
5,6,360,0.17,0.05,1184.4,0.53542,0.50627
5,6,360,0.2,0.05,1128.6,0.53635,0.50541
5,6,420,0.01,0.05,2898.8,1.0864,-0.0017895
5,6,420,0.02,0.05,2850.9,1.0897,-0.0048059
5,6,420,0.03,0.05,2798.1,1.093,-0.0078626
5,6,420,0.04,0.05,2737.7,1.0963,-0.010965
5,6,420,0.05,0.05,2665.2,1.0844,3.5548e-12
5,6,420,0.06,0.05,2528.9,1.0201,0.05936
5,6,420,0.07,0.05,2332.5,0.95563,0.11878
5,6,420,0.08,0.05,2094.2,0.89133,0.17807
5,6,420,0.09,0.05,1843.7,0.82707,0.23733
5,6,420,0.1,0.05,1416.9,0.54985,0.49296
5,6,420,0.11,0.05,1364.6,0.54524,0.49722
5,6,420,0.12,0.05,1313.5,0.54361,0.49872
5,6,420,0.14,0.05,1224,0.54463,0.49778
5,6,420,0.15,0.05,1190.2,0.54149,0.50067
5,6,420,0.16,0.05,1160.7,0.544,0.49836
5,6,420,0.17,0.05,1140.1,0.54224,0.49998
5,6,420,0.18,0.05,1122.5,0.54464,0.49776
5,6,480,0.01,0.05,2897.4,1.0864,-0.0017958
5,6,480,0.05,0.05,2655.1,1.0844,9.7184e-08
5,6,480,0.06,0.05,2499,1.0201,0.05936
5,6,480,0.07,0.05,2304.7,0.95563,0.11878
5,6,480,0.08,0.05,2080.2,0.89133,0.17807
5,6,480,0.1,0.05,1425.9,0.54506,0.49738
5,6,480,0.11,0.05,1380.6,0.55096,0.49194
5,6,480,0.12,0.05,1331.5,0.54655,0.49601
5,6,480,0.14,0.05,1233.6,0.55454,0.48864
5,6,480,0.15,0.05,1186.7,0.55193,0.49104
5,6,480,0.17,0.05,1104,0.54899,0.49375
5,6,480,0.18,0.05,1084.6,0.54857,0.49414
5,6,480,0.19,0.05,1068.2,0.54881,0.49392
5,6,540,0.01,0.05,2894.7,1.0864,-0.0018016
5,6,540,0.02,0.05,2843.9,1.0897,-0.0048193
5,6,540,0.03,0.05,2787.9,1.093,-0.0078638
5,6,540,0.06,0.05,2455,1.0201,0.05936
5,6,540,0.07,0.05,2251.6,0.95563,0.11878
5,6,540,0.09,0.05,1802,0.82707,0.23733
5,6,540,0.1,0.05,1394.9,0.53716,0.50466
5,6,540,0.13,0.05,1284.5,0.535,0.50666
5,6,540,0.15,0.05,1223.5,0.535,0.50666
5,6,540,0.16,0.05,1198.5,0.535,0.50666
5,6,540,0.17,0.05,1179.3,0.53542,0.50627
5,6,540,0.18,0.05,1155.3,0.536,0.50574
5,6,540,0.19,0.05,1128.8,0.53624,0.50551
5,6,540,0.2,0.05,1098.2,0.53635,0.50541
5,6,600,0.01,0.05,2890.8,1.0864,-0.0018069
5,6,600,0.03,0.05,2775.5,1.093,-0.0078639
5,6,600,0.04,0.05,2701.5,1.0963,-0.010965
5,6,600,0.05,0.05,2600,1.084,0.00041444
5,6,600,0.07,0.05,2195.6,0.95563,0.11878
5,6,600,0.09,0.05,1749.1,0.82707,0.23733
5,6,600,0.1,0.05,1361.8,0.53754,0.50432
5,6,600,0.12,0.05,1292.2,0.535,0.50666
5,6,600,0.13,0.05,1258.7,0.535,0.50666
5,6,600,0.14,0.05,1226.5,0.535,0.50666
5,6,600,0.15,0.05,1197.5,0.535,0.50666
5,6,600,0.16,0.05,1171.8,0.535,0.50666
5,6,600,0.17,0.05,1152,0.53542,0.50627
5,6,600,0.19,0.05,1126.2,0.53624,0.50551
5,6,660,0.01,0.05,2887.1,1.0864,-0.0018119
5,6,660,0.02,0.05,2828.5,1.0897,-0.0048242
5,6,660,0.03,0.05,2762.1,1.093,-0.007864
5,6,660,0.05,0.05,2557.7,1.084,0.00041444
5,6,660,0.06,0.05,2337.6,1.0201,0.05936
5,6,660,0.07,0.05,2139.3,0.95563,0.11878
5,6,660,0.08,0.05,1923.4,0.89133,0.17807
5,6,660,0.09,0.05,1696.2,0.82707,0.23733
5,6,660,0.1,0.05,1328,0.53523,0.50645
5,6,660,0.11,0.05,1297.4,0.535,0.50666
5,6,660,0.12,0.05,1264,0.535,0.50666
5,6,660,0.13,0.05,1232.2,0.535,0.50666
5,6,660,0.14,0.05,1201.8,0.535,0.50666
5,6,660,0.15,0.05,1172.9,0.535,0.50666
5,6,660,0.16,0.05,1146.8,0.535,0.50666
5,6,660,0.18,0.05,1106.8,0.536,0.50574
5,6,660,0.19,0.05,1094.5,0.53624,0.50551
5,6,660,0.2,0.05,1083.2,0.53635,0.50541
5,6,720,0.01,0.05,2884.3,1.0864,-0.0018151
5,6,720,0.02,0.05,2822.5,1.0897,-0.0048257
5,6,720,0.04,0.05,2659.4,1.0963,-0.010965
5,6,720,0.05,0.05,2514.8,1.084,0.00041444
5,6,720,0.07,0.05,2082.1,0.95563,0.11878
5,6,720,0.09,0.05,1641.6,0.82707,0.23733
5,6,720,0.1,0.05,1291.6,0.53638,0.50539
5,6,720,0.11,0.05,1263.1,0.53581,0.50591
5,6,720,0.13,0.05,1201.3,0.535,0.50666
5,6,720,0.15,0.05,1144.8,0.535,0.50666
5,6,720,0.16,0.05,1118.8,0.535,0.50666
5,6,720,0.18,0.05,1074.3,0.536,0.50574
5,6,720,0.19,0.05,1061.2,0.53624,0.50551
5,6,720,0.2,0.05,1049.8,0.53635,0.50541
5,7,60,0.02,0.05,3019.6,1.1141,-0.027391
5,7,60,0.03,0.05,3058.7,1.1302,-0.042195
5,7,60,0.05,0.05,3134.5,1.16,-0.069703
5,7,60,0.06,0.05,2880.2,1.0957,-0.010343
5,7,60,0.07,0.05,2582.4,1.0312,0.04908
5,7,60,0.08,0.05,2230.9,0.96692,0.10837
5,7,60,0.1,0.05,1009.4,0.32647,0.69895
5,7,60,0.11,0.05,996.27,0.32632,0.69909
5,7,60,0.12,0.05,987.31,0.32632,0.69909
5,7,60,0.14,0.05,973.67,0.32632,0.69909
5,7,60,0.15,0.05,967.3,0.3274,0.69809
5,7,60,0.16,0.05,961.2,0.32862,0.69697
5,7,60,0.18,0.05,949.81,0.32864,0.69695
5,7,60,0.19,0.05,944.58,0.32677,0.69867
5,7,60,0.2,0.05,939.61,0.32703,0.69844
5,7,120,0.02,0.05,3009.9,1.115,-0.028178
5,7,120,0.04,0.05,3076.3,1.1475,-0.058153
5,7,120,0.05,0.05,3089.1,1.16,-0.069703
5,7,120,0.06,0.05,2849.6,1.0957,-0.010343
5,7,120,0.07,0.05,2571.8,1.0312,0.04908
5,7,120,0.08,0.05,2224.1,0.96692,0.10837
5,7,120,0.09,0.05,1724.9,0.90266,0.16763
5,7,120,0.1,0.05,1002.3,0.32756,0.69795
5,7,120,0.11,0.05,986.87,0.32947,0.69618
5,7,120,0.12,0.05,970.94,0.32751,0.69799
5,7,120,0.13,0.05,955.29,0.32632,0.69909
5,7,120,0.14,0.05,939.74,0.32662,0.69881
5,7,120,0.15,0.05,930.78,0.32778,0.69775
5,7,120,0.16,0.05,922.7,0.32664,0.6988
5,7,120,0.18,0.05,908.24,0.32632,0.69909
5,7,120,0.19,0.05,901.27,0.32677,0.69867
5,7,120,0.2,0.05,894.42,0.32703,0.69844
5,7,180,0.01,0.05,2969.3,1.101,-0.015232
5,7,180,0.03,0.05,3020.3,1.1392,-0.050452
5,7,180,0.04,0.05,3036.5,1.1591,-0.068819
5,7,180,0.05,0.05,3027,1.16,-0.069703
5,7,180,0.07,0.05,2538.7,1.0312,0.04908
5,7,180,0.08,0.05,2165.7,0.96692,0.10837
5,7,180,0.12,0.05,911.33,0.32703,0.69844
5,7,180,0.14,0.05,867.34,0.32653,0.6989
5,7,180,0.15,0.05,856.57,0.32632,0.69909
5,7,180,0.16,0.05,845.5,0.32632,0.69909
5,7,180,0.17,0.05,833.41,0.32632,0.69909
5,7,180,0.18,0.05,820.78,0.32632,0.69909
5,7,180,0.19,0.05,808.19,0.32677,0.69867
5,7,180,0.2,0.05,796.06,0.32703,0.69844
5,7,240,0.01,0.05,2958.2,1.1014,-0.015664
5,7,240,0.02,0.05,2972.3,1.1203,-0.033037
5,7,240,0.04,0.05,2991.1,1.1593,-0.069057
5,7,240,0.05,0.05,2969.8,1.16,-0.069703
5,7,240,0.06,0.05,2753.4,1.0957,-0.010343
5,7,240,0.07,0.05,2483.2,1.0312,0.04908
5,7,240,0.09,0.05,1565.4,0.90207,0.16817
5,7,240,0.1,0.05,930.08,0.32632,0.69909
5,7,240,0.11,0.05,907.23,0.32632,0.69909
5,7,240,0.13,0.05,862.38,0.32632,0.69909
5,7,240,0.14,0.05,839.41,0.32632,0.69909
5,7,240,0.15,0.05,818.31,0.32632,0.69909
5,7,240,0.16,0.05,799.12,0.32632,0.69909
5,7,240,0.17,0.05,777.19,0.32632,0.69909
5,7,240,0.18,0.05,753.95,0.32632,0.69909
5,7,240,0.2,0.05,704.87,0.32703,0.69844
5,7,300,0.01,0.05,2947.8,1.1015,-0.015705
5,7,300,0.03,0.05,2951.4,1.1397,-0.05095
5,7,300,0.04,0.05,2949.5,1.1594,-0.069086
5,7,300,0.06,0.05,2733.8,1.0957,-0.010343
5,7,300,0.07,0.05,2456.2,1.0312,0.04908
5,7,300,0.09,0.05,1534.1,0.90207,0.16817
5,7,300,0.11,0.05,870.39,0.32632,0.69909
5,7,300,0.13,0.05,814.31,0.32632,0.69909
5,7,300,0.16,0.05,744.64,0.32632,0.69909
5,7,300,0.17,0.05,719.45,0.32632,0.69909
5,7,300,0.18,0.05,696.8,0.32632,0.69909
5,7,300,0.19,0.05,677.63,0.32677,0.69867
5,7,300,0.2,0.05,663.61,0.32703,0.69844
5,7,360,0.02,0.05,2931.4,1.1204,-0.033188
5,7,360,0.04,0.05,2903.5,1.1594,-0.069091
5,7,360,0.05,0.05,2871.8,1.16,-0.069703
5,7,360,0.07,0.05,2399.9,1.0312,0.04908
5,7,360,0.08,0.05,2005.9,0.96692,0.10837
5,7,360,0.1,0.05,861.31,0.32943,0.69622
5,7,360,0.12,0.05,811.29,0.32632,0.69909
5,7,360,0.13,0.05,790.3,0.32632,0.69909
5,7,360,0.14,0.05,767.49,0.33054,0.6952
5,7,360,0.15,0.05,743.83,0.32758,0.69793
5,7,360,0.17,0.05,701.3,0.33083,0.69493
5,7,360,0.18,0.05,685.88,0.33195,0.6939
5,7,360,0.19,0.05,672.91,0.33117,0.69462
5,7,360,0.2,0.05,662.48,0.33046,0.69527
5,7,420,0.02,0.05,2926.2,1.1205,-0.033216
5,7,420,0.04,0.05,2888,1.1594,-0.069091
5,7,420,0.06,0.05,2676.6,1.0957,-0.010343
5,7,420,0.07,0.05,2363.6,1.0312,0.04908
5,7,420,0.08,0.05,1982.7,0.96692,0.10837
5,7,420,0.09,0.05,1429.2,0.90266,0.16763
5,7,420,0.13,0.05,763.66,0.33449,0.69155
5,7,420,0.16,0.05,686.09,0.33127,0.69452
5,7,420,0.17,0.05,671.8,0.33466,0.6914
5,7,420,0.18,0.05,660.07,0.33121,0.69458
5,7,420,0.19,0.05,649.79,0.3308,0.69496
5,7,480,0.02,0.05,2922.2,1.1205,-0.03323
5,7,480,0.03,0.05,2905.2,1.1397,-0.050984
5,7,480,0.04,0.05,2878.6,1.1594,-0.069091
5,7,480,0.05,0.05,2832.3,1.16,-0.069703
5,7,480,0.06,0.05,2626,1.0957,-0.010343
5,7,480,0.07,0.05,2317,1.0312,0.04908
5,7,480,0.08,0.05,1961.1,0.96692,0.10837
5,7,480,0.09,0.05,1460.7,0.90266,0.16763
5,7,480,0.12,0.05,812.48,0.32632,0.69909
5,7,480,0.13,0.05,788.88,0.32632,0.69909
5,7,480,0.14,0.05,754.86,0.32632,0.69909
5,7,480,0.15,0.05,716.49,0.33004,0.69566
5,7,480,0.16,0.05,673.94,0.33179,0.69405
5,7,480,0.18,0.05,637.44,0.32991,0.69578
5,7,480,0.19,0.05,626.49,0.33554,0.69059
5,7,540,0.01,0.05,2930.3,1.1016,-0.015783
5,7,540,0.02,0.05,2915.4,1.1205,-0.033241
5,7,540,0.03,0.05,2894.9,1.1397,-0.050985
5,7,540,0.04,0.05,2863.1,1.1594,-0.069091
5,7,540,0.05,0.05,2805.7,1.1596,-0.069289
5,7,540,0.06,0.05,2561.9,1.0957,-0.010343
5,7,540,0.08,0.05,1900.5,0.96692,0.10837
5,7,540,0.09,0.05,1404.5,0.90266,0.16763
5,7,540,0.1,0.05,832.79,0.32632,0.69909
5,7,540,0.11,0.05,812.7,0.32632,0.69909
5,7,540,0.12,0.05,793.48,0.32632,0.69909
5,7,540,0.13,0.05,772.25,0.32632,0.69909
5,7,540,0.14,0.05,748.56,0.32632,0.69909
5,7,540,0.15,0.05,727.3,0.32632,0.69909
5,7,540,0.16,0.05,708.67,0.32632,0.69909
5,7,540,0.18,0.05,689.67,0.32632,0.69909
5,7,540,0.19,0.05,675.7,0.32677,0.69867
5,7,540,0.2,0.05,652.83,0.32703,0.69844
5,7,600,0.01,0.05,2925.7,1.1016,-0.015792
5,7,600,0.03,0.05,2879.8,1.1397,-0.050985
5,7,600,0.04,0.05,2839.8,1.1594,-0.069091
5,7,600,0.05,0.05,2765.7,1.1596,-0.069289
5,7,600,0.06,0.05,2495.7,1.0957,-0.010343
5,7,600,0.07,0.05,2187.9,1.0312,0.04908
5,7,600,0.08,0.05,1840,0.96692,0.10837
5,7,600,0.09,0.05,1345.9,0.90266,0.16763
5,7,600,0.12,0.05,776.58,0.32632,0.69909
5,7,600,0.13,0.05,758.72,0.32632,0.69909
5,7,600,0.14,0.05,735.01,0.32632,0.69909
5,7,600,0.16,0.05,693.81,0.32632,0.69909
5,7,600,0.17,0.05,679.39,0.32632,0.69909
5,7,600,0.19,0.05,662.62,0.32677,0.69867
5,7,600,0.2,0.05,655.31,0.32703,0.69844
5,7,660,0.01,0.05,2921.3,1.1016,-0.015803
5,7,660,0.04,0.05,2814.8,1.1594,-0.069091
5,7,660,0.06,0.05,2431.5,1.0957,-0.010343
5,7,660,0.07,0.05,2125.4,1.0312,0.04908
5,7,660,0.08,0.05,1780.2,0.96692,0.10837
5,7,660,0.1,0.05,791.52,0.32708,0.69839
5,7,660,0.11,0.05,775.16,0.32632,0.69909
5,7,660,0.12,0.05,759.03,0.32632,0.69909
5,7,660,0.14,0.05,723.28,0.32632,0.69909
5,7,660,0.15,0.05,701.43,0.32632,0.69909
5,7,660,0.16,0.05,681.6,0.32632,0.69909
5,7,660,0.17,0.05,663.83,0.32632,0.69909
5,7,660,0.18,0.05,651.66,0.32632,0.69909
5,7,660,0.19,0.05,643.54,0.32677,0.69867
5,7,660,0.2,0.05,636.24,0.32703,0.69844
5,7,720,0.02,0.05,2889.8,1.1205,-0.033256
5,7,720,0.03,0.05,2852.1,1.1397,-0.050985
5,7,720,0.04,0.05,2792.9,1.1594,-0.069091
5,7,720,0.05,0.05,2674,1.1596,-0.069289
5,7,720,0.08,0.05,1719.7,0.96692,0.10837
5,7,720,0.09,0.05,1233.7,0.90266,0.16763
5,7,720,0.1,0.05,770.05,0.32741,0.69808
5,7,720,0.11,0.05,754.72,0.32632,0.69909
5,7,720,0.12,0.05,739.85,0.32632,0.69909
5,7,720,0.13,0.05,724.69,0.32632,0.69909
5,7,720,0.15,0.05,686.93,0.32632,0.69909
5,7,720,0.16,0.05,666.64,0.32632,0.69909
5,8,60,0.01,0.05,3066.3,1.1166,-0.029692
5,8,60,0.02,0.05,3151.4,1.1503,-0.060756
5,8,60,0.03,0.05,3237.7,1.1852,-0.092873
5,8,60,0.07,0.05,2728.4,1.1203,-0.033105
5,8,60,0.09,0.05,1815.5,0.99178,0.085441
5,8,60,0.1,0.05,943.44,0.29631,0.72676
5,8,60,0.11,0.05,932.31,0.29631,0.72676
5,8,60,0.12,0.05,924.52,0.29631,0.72676
5,8,60,0.14,0.05,912.39,0.29631,0.72676
5,8,60,0.15,0.05,906.67,0.29631,0.72676
5,8,60,0.18,0.05,891.27,0.29631,0.72676
5,8,60,0.19,0.05,886.7,0.29631,0.72676
5,8,120,0.01,0.05,3060.8,1.1191,-0.031999
5,8,120,0.04,0.05,3272.6,1.2336,-0.13755
5,8,120,0.06,0.05,3038.9,1.1848,-0.092528
5,8,120,0.08,0.05,2336.9,1.056,0.026185
5,8,120,0.1,0.05,934.75,0.29631,0.72676
5,8,120,0.11,0.05,920.07,0.29631,0.72676
5,8,120,0.13,0.05,896.33,0.29631,0.72676
5,8,120,0.15,0.05,877.12,0.29631,0.72676
5,8,120,0.16,0.05,869.81,0.29631,0.72676
5,8,120,0.17,0.05,862.79,0.29631,0.72676
5,8,120,0.19,0.05,849.61,0.29631,0.72676
5,8,120,0.2,0.05,843.3,0.29631,0.72676
5,8,180,0.01,0.05,3055.1,1.1193,-0.032162
5,8,180,0.02,0.05,3124.4,1.1566,-0.066575
5,8,180,0.03,0.05,3173.2,1.1948,-0.10175
5,8,180,0.04,0.05,3221.1,1.2337,-0.13761
5,8,180,0.06,0.05,3005.6,1.1848,-0.092528
5,8,180,0.07,0.05,2689.7,1.1203,-0.033105
5,8,180,0.09,0.05,1734.7,0.9912,0.085982
5,8,180,0.1,0.05,905.73,0.29631,0.72676
5,8,180,0.13,0.05,837.86,0.29631,0.72676
5,8,180,0.2,0.05,750.02,0.29631,0.72676
5,8,240,0.01,0.05,3043.6,1.1193,-0.032162
5,8,240,0.03,0.05,3136.5,1.1948,-0.10179
5,8,240,0.05,0.05,3182.6,1.2492,-0.15189
5,8,240,0.06,0.05,2944.1,1.1848,-0.092528
5,8,240,0.08,0.05,2228.6,1.056,0.026185
5,8,240,0.1,0.05,880.99,0.29631,0.72676
5,8,240,0.11,0.05,855.38,0.29631,0.72676
5,8,240,0.12,0.05,831.65,0.29631,0.72676
5,8,240,0.13,0.05,810.67,0.29631,0.72676
5,8,240,0.14,0.05,790.1,0.29631,0.72676
5,8,240,0.15,0.05,770.06,0.29631,0.72676
5,8,240,0.16,0.05,751.7,0.29631,0.72676
5,8,240,0.17,0.05,732.6,0.29631,0.72676
5,8,240,0.19,0.05,691.99,0.29631,0.72676
5,8,240,0.2,0.05,670.16,0.29631,0.72676
5,8,300,0.02,0.05,3079.3,1.1568,-0.066709
5,8,300,0.03,0.05,3118.1,1.1949,-0.10182
5,8,300,0.04,0.05,3141.5,1.2337,-0.13762
5,8,300,0.06,0.05,2921.5,1.1848,-0.092528
5,8,300,0.07,0.05,2604.1,1.1203,-0.033105
5,8,300,0.08,0.05,2200.4,1.056,0.026185
5,8,300,0.09,0.05,1650.8,0.9912,0.085982
5,8,300,0.1,0.05,859.01,0.29631,0.72676
5,8,300,0.11,0.05,829.6,0.29631,0.72676
5,8,300,0.12,0.05,802.68,0.29631,0.72676
5,8,300,0.14,0.05,753.41,0.29631,0.72676
5,8,300,0.15,0.05,728.36,0.29631,0.72676
5,8,300,0.16,0.05,703.55,0.29631,0.72676
5,8,300,0.17,0.05,678.55,0.29631,0.72676
5,8,300,0.2,0.05,624.4,0.29631,0.72676
5,8,360,0.01,0.05,3021.9,1.1193,-0.032162
5,8,360,0.02,0.05,3059.5,1.1568,-0.066754
5,8,360,0.03,0.05,3090.9,1.1949,-0.10183
5,8,360,0.04,0.05,3116.5,1.2337,-0.13763
5,8,360,0.05,0.05,3121.5,1.2492,-0.15189
5,8,360,0.08,0.05,2122.8,1.056,0.026185
5,8,360,0.09,0.05,1561,0.9912,0.085982
5,8,360,0.1,0.05,818.58,0.29631,0.72676
5,8,360,0.12,0.05,771.8,0.29631,0.72676
5,8,360,0.13,0.05,750.91,0.29631,0.72676
5,8,360,0.14,0.05,729.46,0.29631,0.72676
5,8,360,0.15,0.05,706.38,0.29631,0.72676
5,8,360,0.16,0.05,683.93,0.29631,0.72676
5,8,360,0.17,0.05,666.07,0.29631,0.72676
5,8,360,0.18,0.05,652.05,0.29631,0.72676
5,8,360,0.19,0.05,640.52,0.29631,0.72676
