i;j;delta;beta;priority;L_x;v_x;w_x;q_max_x;rho_max_x;L_y;v_y;w_y;q_max_y;rho_max_y;integ_pred;pi_pred
1;3;120;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2687,88;-1,12256
1;3;120;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2616,93;-1,04474
1;3;120;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2556,16;-0,911883
1;3;120;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2559,01;-0,7413
1;3;120;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2565,96;-0,572438
1;3;120;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2609,76;1,48972
1;3;120;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2238,47;2,93269
1;3;120;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1945,22;6,44683
1;3;120;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1729,92;28,2559
1;3;120;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1673,77;35,05
1;3;180;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3392,62;-1,92615
1;3;180;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3300,94;-1,83291
1;3;180;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3209,26;-1,73967
1;3;180;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3124,73;-1,65176
1;3;180;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3053,79;-1,57394
1;3;180;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2982,84;-1,49612
1;3;180;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2911,89;-1,41831
1;3;180;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2840,94;-1,34049
1;3;180;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2769,99;-1,26267
1;3;180;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2699,04;-1,18486
1;3;180;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2628,1;-1,10704
1;3;180;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2557,15;-1,02922
1;3;180;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2503,59;-0,902273
1;3;180;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2504,47;-0,730863
1;3;180;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2511,83;-0,562048
1;3;180;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2572,75;1,56474
1;3;180;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2212,74;3,01593
1;3;180;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1918,97;6,62526
1;3;180;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1708,58;29,0669
1;3;180;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1656,59;35,338
1;3;240;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3338,2;-1,91463
1;3;240;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3246,52;-1,82139
1;3;240;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3156,64;-1,72879
1;3;240;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3068,97;-1,63767
1;3;240;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2998,28;-1,55995
1;3;240;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2927,6;-1,48222
1;3;240;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2856,91;-1,4045
1;3;240;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2786,22;-1,32678
1;3;240;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2715,53;-1,24905
1;3;240;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2644,85;-1,17133
1;3;240;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2574,16;-1,09361
1;3;240;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2503,47;-1,01588
1;3;240;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2451,02;-0,892663
1;3;240;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2449,93;-0,720425
1;3;240;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2467,33;-0,553193
1;3;240;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2531,05;1,62961
1;3;240;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2187,01;3,09916
1;3;240;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1892,72;6,80369
1;3;240;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1687,24;29,8778
1;3;240;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1639,41;35,626
1;3;300;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3288,6;-1,90481
1;3;300;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3199,32;-1,81243
1;3;300;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3110,05;-1,72005
1;3;300;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3020,77;-1,62766
1;3;300;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2946,88;-1,54741
1;3;300;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2876,2;-1,46969
1;3;300;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2805,51;-1,39197
1;3;300;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2734,82;-1,31424
1;3;300;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2664,13;-1,23652
1;3;300;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2593,45;-1,1588
1;3;300;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2522,76;-1,08107
1;3;300;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2452,07;-1,00335
1;3;300;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2398,45;-0,883053
1;3;300;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2395,38;-0,709988
1;3;300;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2425,46;-0,546165
1;3;300;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2489,35;1,69449
1;3;300;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2161,27;3,18239
1;3;300;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1866,48;6,98212
1;3;300;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1665,9;30,6888
1;3;300;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1622,23;35,914
1;3;360;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3242;-1,89607
1;3;360;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3152,73;-1,80369
1;3;360;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3063,45;-1,71131
1;3;360;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2974,18;-1,61892
1;3;360;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2895,49;-1,53488
1;3;360;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2824,8;-1,45716
1;3;360;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2754,11;-1,37944
1;3;360;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2683,42;-1,30171
1;3;360;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2612,73;-1,22399
1;3;360;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2542,05;-1,14627
1;3;360;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2471,36;-1,06854
1;3;360;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2400,67;-0,990819
1;3;360;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2345,88;-0,873443
1;3;360;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2340,84;-0,69955
1;3;360;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2383,58;-0,539136
1;3;360;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2447,65;1,75937
1;3;360;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2135,54;3,26564
1;3;360;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1840,23;7,16054
1;3;360;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1644,56;31,4998
1;3;360;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1605,05;36,202
1;3;420;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3195,41;-1,88733
1;3;420;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3106,14;-1,79495
1;3;420;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3016,86;-1,70257
1;3;420;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2927,59;-1,61018
1;3;420;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2844,09;-1,52235
1;3;420;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2773,4;-1,44463
1;3;420;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2702,71;-1,36691
1;3;420;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2632,02;-1,28918
1;3;420;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2561,33;-1,21146
1;3;420;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2490,65;-1,13373
1;3;420;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2419,96;-1,05601
1;3;420;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2349,27;-0,978287
1;3;420;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2293,31;-0,863834
1;3;420;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2286,3;-0,689112
1;3;420;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2341,71;-0,532106
1;3;420;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2405,95;1,82423
1;3;420;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2109,81;3,34886
1;3;420;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1813,98;7,33897
1;3;420;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1623,23;32,3108
1;3;420;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1587,86;36,49
1;3;480;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3148,82;-1,87859
1;3;480;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3059,55;-1,78621
1;3;480;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2970,27;-1,69383
1;3;480;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2881;-1,60144
1;3;480;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2792,69;-1,50982
1;3;480;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2722;-1,4321
1;3;480;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2651,31;-1,35437
1;3;480;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2580,62;-1,27665
1;3;480;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2509,94;-1,19893
1;3;480;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2439,25;-1,1212
1;3;480;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2368,56;-1,04348
1;3;480;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2297,87;-0,965756
1;3;480;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2240,74;-0,854224
1;3;480;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2231,76;-0,678675
1;3;480;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2299,84;-0,525078
1;3;480;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2364,25;1,88911
1;3;480;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2084,07;3,43211
1;3;480;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1787,73;7,51739
1;3;480;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1601,89;33,1217
1;3;480;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1570,68;36,778
1;3;540;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3102,23;-1,86985
1;3;540;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3012,95;-1,77747
1;3;540;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2923,68;-1,68508
1;3;540;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2834,4;-1,5927
1;3;540;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2745,13;-1,50032
1;3;540;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2670,6;-1,41957
1;3;540;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2599,91;-1,34184
1;3;540;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2529,22;-1,26412
1;3;540;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2458,54;-1,18639
1;3;540;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2387,85;-1,10867
1;3;540;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2317,16;-1,03095
1;3;540;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2246,47;-0,953224
1;3;540;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2188,17;-0,844614
1;3;540;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2177,5;-0,66827
1;3;540;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2257,96;-0,518049
1;3;540;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2322,55;1,95398
1;3;540;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2058,34;3,51535
1;3;540;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1762,24;7,6931
1;3;540;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1580,55;33,9327
1;3;540;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1553,5;37,066
1;3;600;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3055,64;-1,86111
1;3;600;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2966,36;-1,76873
1;3;600;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2877,09;-1,67634
1;3;600;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2787,81;-1,58396
1;3;600;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2698,54;-1,49158
1;3;600;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2619,2;-1,40703
1;3;600;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2548,51;-1,32931
1;3;600;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2477,82;-1,25159
1;3;600;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2407,14;-1,17386
1;3;600;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2336,45;-1,09614
1;3;600;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2265,76;-1,01842
1;3;600;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2195,07;-0,940693
1;3;600;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2135,6;-0,835005
1;3;600;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2132,24;-0,658891
1;3;600;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2216,09;-0,51102
1;3;600;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2280,85;2,01886
1;3;600;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2032,61;3,59858
1;3;600;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1736,87;7,8684
1;3;600;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1559,21;34,7437
1;3;600;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1536,32;37,354
1;3;660;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3032,02;-1,8619
1;3;660;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2919,77;-1,75999
1;3;660;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2830,49;-1,6676
1;3;660;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2741,22;-1,57522
1;3;660;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2651,94;-1,48284
1;3;660;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2567,8;-1,3945
1;3;660;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2497,11;-1,31678
1;3;660;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2426,42;-1,23905
1;3;660;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2355,74;-1,16133
1;3;660;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2285,05;-1,08361
1;3;660;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2214,36;-1,00588
1;3;660;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2143,67;-0,928161
1;3;660;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2083,03;-0,825395
1;3;660;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2086,98;-0,649511
1;3;660;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2174,21;-0,503991
1;3;660;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2239,15;2,08374
1;3;660;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2006,88;3,68182
1;3;660;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1711,49;8,04371
1;3;660;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1537,87;35,5547
1;3;660;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1519,14;37,642
1;3;720;0,01;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;3025,68;-1,86986
1;3;720;0,02;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2873,18;-1,75125
1;3;720;0,03;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2783,9;-1,65886
1;3;720;0,04;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2694,63;-1,56648
1;3;720;0,05;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2605,35;-1,4741
1;3;720;0,06;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2516,4;-1,38197
1;3;720;0,07;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2445,71;-1,30425
1;3;720;0,08;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2375,03;-1,22652
1;3;720;0,09;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2304,34;-1,1488
1;3;720;0,1;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2233,65;-1,07108
1;3;720;0,11;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2162,96;-0,993353
1;3;720;0,12;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2092,27;-0,915629
1;3;720;0,13;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2030,46;-0,815785
1;3;720;0,14;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2043,49;-0,641356
1;3;720;0,15;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2132,34;-0,496962
1;3;720;0,16;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;2197,45;2,14861
1;3;720;0,17;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1981,14;3,76506
1;3;720;0,18;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1686,11;8,21901
1;3;720;0,19;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1516,53;36,3657
1;3;720;0,2;0,05;0,61;103;40;1933;67;0,34;103;33;1744;70;1501,95;37,93
1;4;60;0,01;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4357,65;-2,40911
1;4;60;0,02;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4286,7;-2,3313
1;4;60;0,03;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4215,73;-2,25426
1;4;60;0,04;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4144,72;-2,1784
1;4;60;0,05;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4073,72;-2,10255
1;4;60;0,06;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4015,56;-2,02956
1;4;60;0,07;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3969,33;-1,95923
1;4;60;0,08;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3923,11;-1,8889
1;4;60;0,09;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3876,88;-1,81858
1;4;60;0,1;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3830,66;-1,74825
1;4;60;0,11;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3784,43;-1,67792
1;4;60;0,12;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3738,21;-1,6076
1;4;60;0,13;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3719,15;-1,54096
1;4;60;0,14;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3736,21;-1,47924
1;4;60;0,15;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3744,72;-1,34669
1;4;60;0,16;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3145,72;-0,8958
1;4;60;0,17;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;2523,53;-0,588131
1;4;60;0,18;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;2012,94;0,601487
1;4;60;0,19;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1664,93;7,26076
1;4;60;0,2;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1499,56;43,4862
1;4;120;0,01;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4297,87;-2,3936
1;4;120;0,02;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4226,92;-2,31578
1;4;120;0,03;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4155,94;-2,2389
1;4;120;0,04;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4084,94;-2,16304
1;4;120;0,05;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4013,94;-2,08718
1;4;120;0,06;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3942,93;-2,01133
1;4;120;0,07;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3892,74;-1,94012
1;4;120;0,08;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3846,52;-1,86979
1;4;120;0,09;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3800,29;-1,79946
1;4;120;0,1;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3754,07;-1,72914
1;4;120;0,11;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3707,84;-1,65881
1;4;120;0,12;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3661,62;-1,58848
1;4;120;0,13;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3653,08;-1,52328
1;4;120;0,14;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3670,14;-1,46156
1;4;120;0,15;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3679,06;-1,3324
1;4;120;0,16;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3098,24;-0,889692
1;4;120;0,17;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;2477,63;-0,547649
1;4;120;0,18;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1985,92;0,617293
1;4;120;0,19;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1639,94;7,72858
1;4;120;0,2;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1479,59;44,2878
1;4;180;0,01;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4238,09;-2,37808
1;4;180;0,02;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4167,14;-2,30027
1;4;180;0,03;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4096,16;-2,22353
1;4;180;0,04;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4025,16;-2,14768
1;4;180;0,05;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3954,15;-2,07182
1;4;180;0,06;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3883,15;-1,99597
1;4;180;0,07;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3816,15;-1,921
1;4;180;0,08;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3769,92;-1,85068
1;4;180;0,09;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3723,7;-1,78035
1;4;180;0,1;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3677,47;-1,71002
1;4;180;0,11;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3631,25;-1,6397
1;4;180;0,12;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3585,02;-1,56937
1;4;180;0,13;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3587,01;-1,5056
1;4;180;0,14;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3604,07;-1,44388
1;4;180;0,15;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3613,4;-1,31812
1;4;180;0,16;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3050,76;-0,883584
1;4;180;0,17;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;2431,74;-0,506379
1;4;180;0,18;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1958,9;0,6331
1;4;180;0,19;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1614,95;8,19641
1;4;180;0,2;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;1459,63;45,0894
1;4;240;0,01;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4178,31;-2,36257
1;4;240;0,02;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4107,36;-2,28475
1;4;240;0,03;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;4036,38;-2,20817
1;4;240;0,04;0,05;0,61;103;40;1933;67;0,54;103;38;1838;67;3965,38;-2,13232
