i,j,delta,beta,priority,integral,max_delta,pi,L_x,v_x,w_x,q_max_x,rho_max_x,L_y,v_y,w_y,q_max_y,rho_max_y
7,12,360,0.1,0.05,625.773,0.239479,-0.153403,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.11,0.05,629.04,0.23974,-0.154659,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.12,0.05,631.566,0.239556,-0.153773,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.13,0.05,632.893,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.14,0.05,633.623,0.239553,-0.153758,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.15,0.05,634.263,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.16,0.05,634.904,0.239568,-0.153833,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.17,0.05,635.459,0.239566,-0.15382,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.18,0.05,635.831,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.19,0.05,636.238,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,360,0.2,0.05,636.619,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.01,0.05,522.506,0.213,-0.0258698,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.02,0.05,544.492,0.220657,-0.0627507,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.03,0.05,567.567,0.225797,-0.0875038,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.04,0.05,588.03,0.229662,-0.106119,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.05,0.05,602.79,0.233854,-0.126311,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.06,0.05,606.307,0.237901,-0.145801,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.07,0.05,610.015,0.239177,-0.151946,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.08,0.05,614.319,0.239423,-0.153131,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.09,0.05,619.264,0.239515,-0.153575,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.1,0.05,623.572,0.239636,-0.154159,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.11,0.05,626.799,0.239431,-0.15317,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.12,0.05,629.497,0.23981,-0.154994,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.13,0.05,631.825,0.239863,-0.155253,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.14,0.05,632.887,0.239555,-0.153768,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.15,0.05,633.427,0.239568,-0.153829,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.16,0.05,633.992,0.239568,-0.153831,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.17,0.05,634.434,0.239554,-0.153762,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.18,0.05,634.986,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.19,0.05,635.39,0.239569,-0.153833,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,420,0.2,0.05,635.702,0.239568,-0.153833,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.01,0.05,522.629,0.213027,-0.0260031,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.02,0.05,544.716,0.220286,-0.060964,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.03,0.05,568.084,0.225311,-0.0851624,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.04,0.05,587.209,0.229506,-0.105368,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.05,0.05,601.681,0.233841,-0.126246,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.06,0.05,604.839,0.238167,-0.147081,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.07,0.05,608.192,0.239093,-0.151541,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.08,0.05,612.072,0.239403,-0.153038,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.09,0.05,616.95,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.1,0.05,621.369,0.23972,-0.154564,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.11,0.05,624.629,0.23943,-0.153164,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.12,0.05,627.352,0.239422,-0.153125,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.13,0.05,629.729,0.23959,-0.153936,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.14,0.05,631.649,0.239444,-0.153233,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.15,0.05,632.688,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.16,0.05,633.149,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.17,0.05,633.623,0.239553,-0.153758,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.18,0.05,634.061,0.239569,-0.153834,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.19,0.05,634.402,0.239567,-0.153826,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,480,0.2,0.05,634.784,0.239566,-0.153821,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.01,0.05,522.76,0.213014,-0.0259376,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.02,0.05,544.957,0.220526,-0.0621176,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.03,0.05,568.349,0.22527,-0.0849691,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.04,0.05,586.358,0.229496,-0.105321,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.05,0.05,600.36,0.233886,-0.126466,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.06,0.05,603.509,0.2382,-0.147243,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.07,0.05,606.485,0.239187,-0.151997,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.08,0.05,609.979,0.23948,-0.153405,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.09,0.05,614.572,0.239707,-0.154501,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.1,0.05,619.335,0.239685,-0.154395,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.11,0.05,622.522,0.239422,-0.153126,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.12,0.05,625.213,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.13,0.05,627.508,0.239422,-0.153125,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.14,0.05,629.559,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.15,0.05,631.23,0.239422,-0.153126,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.16,0.05,632.419,0.239556,-0.153773,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.17,0.05,632.905,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.18,0.05,633.26,0.239567,-0.153826,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.19,0.05,633.589,0.239565,-0.153818,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,540,0.2,0.05,633.847,0.239556,-0.153773,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.01,0.05,522.901,0.21299,-0.0258232,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.02,0.05,545.223,0.219895,-0.0590799,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.03,0.05,568.756,0.225172,-0.084495,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.04,0.05,585.569,0.229592,-0.105785,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.05,0.05,599.366,0.233807,-0.126084,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.06,0.05,602.225,0.238229,-0.147383,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.07,0.05,604.983,0.239435,-0.153188,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.08,0.05,608.021,0.239662,-0.154282,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.09,0.05,612.432,0.239662,-0.154282,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.1,0.05,617.169,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.11,0.05,620.403,0.239428,-0.153156,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.12,0.05,623.054,0.239433,-0.15318,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.13,0.05,625.419,0.239522,-0.153607,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.14,0.05,627.387,0.239421,-0.153121,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.15,0.05,629.12,0.239426,-0.153145,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.16,0.05,630.717,0.239654,-0.154245,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.17,0.05,631.921,0.239556,-0.153772,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.18,0.05,632.521,0.239567,-0.153827,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.19,0.05,632.821,0.239555,-0.153766,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,600,0.2,0.05,633.073,0.239555,-0.153766,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.01,0.05,523.041,0.212953,-0.0256462,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.02,0.05,545.48,0.220707,-0.0629888,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.03,0.05,569.165,0.225228,-0.0847648,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.04,0.05,584.77,0.229484,-0.105263,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.05,0.05,598.295,0.233867,-0.126372,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.06,0.05,600.999,0.238222,-0.147346,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.07,0.05,603.537,0.239375,-0.152901,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.08,0.05,606.178,0.239442,-0.153222,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.09,0.05,610.366,0.239561,-0.153796,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.1,0.05,614.919,0.239422,-0.153125,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.11,0.05,618.551,0.239422,-0.153125,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.12,0.05,620.98,0.239421,-0.153124,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.13,0.05,623.379,0.239422,-0.153125,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.14,0.05,625.358,0.239422,-0.153126,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.15,0.05,627.059,0.239428,-0.153157,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.16,0.05,628.644,0.23942,-0.15312,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.17,0.05,630.094,0.239508,-0.15354,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.18,0.05,631.298,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.19,0.05,631.8,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,660,0.2,0.05,632.252,0.239555,-0.153769,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.01,0.05,523.176,0.212962,-0.0256892,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.02,0.05,545.737,0.219774,-0.0584951,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.03,0.05,569.121,0.22531,-0.0851594,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.04,0.05,583.968,0.229709,-0.106345,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.05,0.05,597.182,0.233988,-0.126958,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.06,0.05,599.772,0.238293,-0.147691,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.07,0.05,602.122,0.239294,-0.15251,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.08,0.05,604.479,0.239415,-0.153094,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.09,0.05,608.346,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.1,0.05,612.729,0.239482,-0.153417,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.11,0.05,616.515,0.239724,-0.15458,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.12,0.05,619.111,0.239527,-0.153635,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.13,0.05,621.328,0.239434,-0.153185,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.14,0.05,623.155,0.239661,-0.154278,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.15,0.05,624.866,0.239687,-0.154402,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.16,0.05,626.632,0.239421,-0.153123,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.17,0.05,627.989,0.239734,-0.15463,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.18,0.05,629.34,0.239421,-0.153124,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.19,0.05,630.626,0.239545,-0.153718,0.59,104,36,1848,70,0.53,104,34,1775,70
7,12,720,0.2,0.05,631.1,0.239556,-0.153773,0.59,104,36,1848,70,0.53,104,34,1775,70
7,13,60,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,60,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,120,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,180,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,240,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,300,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.01,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.02,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.03,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.04,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.05,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.06,0.05,505.507,0.207628,-5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.07,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.08,0.05,505.507,0.207628,5.34716e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.09,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.1,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.11,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.12,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.13,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.14,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.15,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.16,0.05,505.507,0.207628,0,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.17,0.05,505.507,0.207628,-2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.18,0.05,505.507,0.207628,2.67358e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.19,0.05,505.507,0.207628,8.02075e-16,0.59,104,36,1848,70,0.51,103,29,1805,80
7,13,360,0.2,0.05,505.507,0.207628,1.06943e-15,0.59,104,36,1848,70,0.51,103,29,1805,80
